x_cm,y_cm,z_cm,crack_id,crack_set
9.10587767954662,0.615276223749513,5.12125571247345,1,1
9.667294162408393,0.6872015728430078,1.1927850715640531,1,1
7.567523830309128,0.8954959678954005,1.124931723478205,1,1
9.335884051481262,0.5347735663417312,6.912662364511803,1,1
6.892821594449601,0.7862867204808137,6.550295265752038,1,1
6.877784429114743,0.870993768856754,3.976338776407453,1,1
5.629624952329189,0.9872063684053105,4.171135326107926,1,1
9.537608281581646,0.5906515538676855,4.5722892928552605,1,1
9.97050150956098,0.4829742968374059,6.588229861936917,1,1
6.252297334614219,0.9169965079661858,4.452316691661522,1,1
7.173464524545572,0.7581291317440219,6.569204217887956,1,1
5.816828371388171,0.976022119534784,3.948767158672464,1,1
6.903914360143652,0.825137170282304,5.315157333788532,1,1
9.73895301611261,0.4696084840561559,7.70442602920432,1,1
8.355512894864844,0.699704397033895,4.78797037364601,1,1
5.8654960748459795,0.9942827632877086,3.236320939701954,1,1
9.5281681647413,0.7094634895197531,0.9266353315139368,1,1
8.54762980498535,0.7014319117661542,4.151385869992502,1,1
9.693617601775024,0.5191371765912014,6.31034362210345,1,1
9.501001085111305,0.6210529818591537,3.7432315320540357,1,1
7.0544567246650765,0.7560411699800469,6.995016986547547,1,1
9.117360909358023,0.5715253759798485,6.4394123048813094,1,1
8.894808637357652,0.6744690558228943,3.9313811127640066,1,1
9.640874477871003,0.6468641299474089,2.5204329132836354,1,1
6.000897783146288,0.9642118362464118,3.755272476032613,1,1
7.178323169352398,0.8562972762187069,3.518565043426031,1,1
7.179140506760677,0.8667514561921857,3.19278416191597,1,1
9.7764216580483,0.5177463732754285,6.1020076080576136,1,1
6.842464911895478,0.9737095814860719,0.9070196738205469,1,1
9.674302980979023,0.6425662507526864,2.5518762340496934,1,1
8.561772045752992,0.5985925763707434,7.288807431770284,1,1
6.686823588253178,0.9896941725485675,0.8851302299266148,1,1
6.615254838014028,0.9560720695615345,2.1421508923364647,1,1
9.731756522341346,0.5165395965530273,6.274906263736684,1,1
9.712803839045478,0.7084609029536262,0.3971892377306334,1,1
9.75245541256605,0.5676443718121257,4.631639313255507,1,1
9.983205975462697,0.5131258773494906,5.617215881690635,1,1
8.767143965075974,0.6749876677289613,4.302861961200392,1,1
8.06793999872376,0.8501743552009802,1.0075356524449686,1,1
7.558285346898824,0.6993057474273875,7.22023945330328,1,1
8.531776241784957,0.8130436475007395,0.7478687757788971,1,1
5.735418174400126,1.0380698340823242,2.2770317795609882,1,1
7.190932210800371,0.9170944963653564,1.6001114654255417,1,1
7.918175399386769,0.6954764691321245,6.246234894556265,1,1
7.987373520730707,0.723886207109074,5.157604719813408,1,1
7.917749198906872,0.7424859646470675,4.793740245933776,1,1
5.82049910785533,1.021646742578207,2.5266642435125024,1,1
8.567528034209474,0.5999374063540466,7.229746012194885,1,1
6.8736591861705065,0.8951712353431287,3.2411624388554134,1,1
7.7227555089288185,0.8590636144246397,1.7804202473863524,1,1
7.438930090229518,0.7718643430524801,5.338630826243811,1,1
6.5141939390738495,0.9711655887032271,1.9821423234253124,1,1
7.330204942549964,0.9257135782675536,0.9108079746865956,1,1
8.77335369767761,0.6792317124846569,4.152763793765047,1,1
9.439926684209453,0.5216079894887313,7.003997619844396,1,1
9.511489046023623,0.6444051492363537,2.9892203333856857,1,1
7.671993211226988,0.8716528341390916,1.5451795316489987,1,1
8.253385735397464,0.6883539571595035,5.448988899167322,1,1
8.579494785068494,0.672375570879882,4.953240986956539,1,1
9.382359406973073,0.6291402916098514,3.853258420727391,1,1
9.856904828627801,0.531387492203394,5.435848018438534,1,1
6.635333784075611,0.8677730566834564,4.811886339802796,1,1
7.233790420735268,0.7714152333953721,5.9752099917073895,1,1
6.6591496333667735,0.8219941015283899,6.155328010597134,1,1
6.68041908837426,0.8465703413775314,5.330735221169266,1,1
7.8470922362963,0.7823515207707504,3.7753565600921006,1,1
7.5382061091950305,0.836775849982349,3.0298683285255787,1,1
8.313940964124846,0.7570179225813569,3.141714893068769,1,1
8.24658533014222,0.63568579231497,7.098416236085424,1,1
5.897711008307344,1.0426439923581912,1.6429429851153374,1,1
7.328945640986639,0.9338970350938804,0.6615536826346329,1,1
9.184721920835404,0.5424184889420518,7.1350843184387935,1,1
8.227699744324092,0.7344470473192262,4.101509184880872,1,1
7.3034454841848895,0.8690997185885745,2.742842193994814,1,1
7.7067638553861535,0.7477453547770752,5.271525886457584,1,1
7.150971615349466,0.9398912296485158,1.0164111360714263,1,1
9.86690657401107,0.5359381115084914,5.264758456875015,1,1
8.946857162095323,0.6072002446570705,5.853706845910665,1,1
9.055734645843028,0.631469213771682,4.772687147098245,1,1
7.9426674475491295,0.7094955333918311,5.738345180697404,1,1
6.232148801256322,1.0264062619791379,1.1299339526418075,1,1
7.418988143654323,0.9173994562223671,0.8984291273309974,1,1
8.373488254013948,0.801308040801339,1.5912718733807094,1,1
8.99188821950938,0.7008777712985514,2.820000746512831,1,1
8.861291368213575,0.7021504113105139,3.1770634288859263,1,1
6.357371868522941,0.8601800457620403,5.890441596858562,1,1
8.18451775264629,0.8175335288382268,1.6631014879462056,1,1
5.830105793098517,0.9976449415148945,3.239769435535249,1,1
7.272819308599697,0.7867109542982711,5.383713353093163,1,1
8.487659121143542,0.6268258808541874,6.640646388434311,1,1
8.988548096264534,0.7207585038149331,2.2153195203702514,1,1
6.347394682173782,0.883979996042445,5.184703360789082,1,1
8.595304059594179,0.7313137378861231,3.082565274010926,1,1
8.695606497316206,0.8095658550374589,0.35812317425501483,1,1
8.612238641370741,0.5782645441512849,7.764271756141548,1,1
9.457693394351795,0.5617258724301001,5.709405392866019,1,1
6.68994207643381,0.9058864412174266,3.4674534560803982,1,1
9.682898092410566,0.5452777640746239,5.534473480213674,1,1
7.4252085654363835,0.8842634712839137,1.9042916028384234,1,1
7.826442839287682,0.8791258463449252,0.845250087027118,1,1
7.465557895706294,0.7254594335891489,6.692894857045308,1,1
8.294468689213257,0.6177063602349292,7.509090389954932,1,1
8.013542944623426,0.8532688544137023,1.0769562532572006,1,1
6.65994429891903,0.9330833759456926,2.717433462683036,1,1
6.442927090454087,0.8932347356649596,4.608513251142538,1,1
8.500243625984037,0.7500104176244141,2.7929133683383216,1,1
9.843325757178862,0.48833275820637556,6.8085522470433135,1,1
6.347558762935229,0.9699271064100676,2.526254882312256,1,1
9.444273960108701,0.5463904250505047,6.224394491870849,1,1
5.890671124011046,0.9680683223787083,3.97059602830614,1,1
8.123977908706006,0.8190640339411382,1.7995353652982544,1,1
8.240756437388761,0.851191481606066,0.4515057324486409,1,1
5.81669724355308,0.9446822934281391,4.918362451201462,1,1
7.6661198006246165,0.9051709392542898,0.5264464959964665,1,1
8.940655344135113,0.754150854630572,1.3280229050592136,1,1
9.603369431516878,0.6454626758814968,2.6776179873146453,1,1
7.935410062941761,0.6822187398161372,6.603920851996845,1,1
7.636547771480847,0.7185044744758367,6.388949455773334,1,1
6.272067752866214,0.8967837920062067,5.017391381984496,1,1
8.502110398991473,0.6703927856267318,5.249455528995659,1,1
9.06883001478974,0.7484568233766205,1.1150459974785587,1,1
9.721070497274956,0.5373719713161197,5.6630931858621665,1,1
7.1241203339315895,0.7848049907871593,5.89402368867566,1,1
5.754060255763838,1.0401306266469026,2.1567138858824455,1,1
8.613504344289433,0.5799640719463032,7.707871174505543,1,1
6.112597492896429,0.8947381438370946,5.564717172330389,1,1
8.76053863839376,0.5593760023836531,7.898251288968335,1,1
9.090907226276164,0.5336847308591297,7.689948829388436,1,1
7.355972888606969,0.9160875223043967,1.1302805982547852,1,1
7.042221157601253,0.9411156167061802,1.3086525270269709,1,1
5.871196787097451,0.9542433737680969,4.457251645932252,1,1
8.517379594507046,0.6827508119390887,4.820929575439146,1,1
8.520554532568767,0.6074433401939757,7.1402073597450695,1,1
7.755047664972593,0.8471586466449847,2.0505652912517585,1,1
7.418536081964725,3.3195570018861957,5.299705272246111,2,1
7.270097917754789,2.7927158547120774,6.60843640560394,2,1
8.855779370117698,3.465877516976614,6.3601928103177405,2,1
6.116142771888186,2.553355758324127,6.0947673710149814,2,1
7.553831782058188,3.3885295641303026,5.246551880356839,2,1
8.540821128864048,3.4904428567341306,5.970846651878535,2,1
5.989629088506417,2.345749762392059,6.5411013021558135,2,1
6.861150668151298,3.554897017422202,4.078916615617541,2,1
8.15932213639065,3.2961624876360065,6.120158813136496,2,1
7.769729731519954,3.0479475415660646,6.410695283526755,2,1
8.133837620005593,3.3309296581056858,5.99780687796907,2,1
6.907205961242319,2.772560965650607,6.294139126586066,2,1
7.35826150588763,3.4240512698401737,4.948618096629776,2,1
6.618911701723826,2.6990113093129713,6.203916550305691,2,1
5.842769003047151,2.578675804668167,5.745746481347681,2,1
6.10583169327397,2.6815533835648115,5.728950014952505,2,1
8.073087224827274,3.4523776246227067,5.599247163255568,2,1
7.052670750338893,3.6022807352704236,4.1429466507365005,2,1
7.039920330800737,3.4417769387667083,4.574777437901302,2,1
7.812965815197969,3.4552039498751874,5.326085301044128,2,1
6.244581715003918,3.083587293233515,4.756240194986686,2,1
6.9228595885333,3.0474821552094133,5.548161731453844,2,1
7.230604441985094,3.033600421615018,5.900540472990269,2,1
5.8693886528507555,2.5499877978517658,5.852407864880126,2,1
6.388555434428766,2.9025966084705352,5.404711966477096,2,1
7.9699293466297325,3.766246054737606,4.624137491148177,2,1
7.267456365939328,3.531389244521503,4.558507838947596,2,1
6.418380828343384,3.361471099716999,4.163363254655665,2,1
7.5464776104417854,3.3765422771693303,5.272273267240483,2,1
7.032459906980779,3.641843944345584,4.012681734189179,2,1
6.070284163659428,2.9742874811392417,4.881377988315052,2,1
7.3077277608496525,3.74299252573798,4.013126681317227,2,1
